Rod-and-frame experiment by Bart Alberts and Wim Verhagen, Sensorimotorlab Nijmegen 
Rod-and-frame task: a rod-and-frame stimulus is presented, and the participant has to indicate whether the rod is tilted counterclockwise (left arrow key, response=-1) or clockwise (right arrow key, response=1) with respect to the gravitational vertical.

subjectNr = 3;
nRepetitions = 10;
condition = tilt15;
location = v;
expDate = 2016_Mar_03_1543;
viewDistance_cm = 57;
-45.0 12.8 1.0 0.61
25.0 7.8 -1.0 1.16
-20.0 -2.2 -1.0 0.51
30.0 -12.2 -1.0 0.52
-15.0 -12.2 -1.0 0.63
30.0 0.8 -1.0 0.50
-30.0 4.8 -1.0 0.66
-35.0 2.8 1.0 0.82
15.0 -12.2 -1.0 0.52
35.0 -2.2 -1.0 0.57
-45.0 -7.2 -1.0 0.46
-20.0 12.8 1.0 0.59
-5.0 2.8 1.0 0.67
-35.0 7.8 1.0 0.52
20.0 12.8 1.0 0.52
-10.0 2.8 1.0 0.62
30.0 -2.2 1.0 1.23
0.0 7.8 1.0 0.61
10.0 0.8 -1.0 0.55
0.0 4.8 1.0 0.70
15.0 2.8 -1.0 0.51
-15.0 17.8 1.0 0.50
5.0 -12.2 -1.0 0.54
-30.0 12.8 1.0 1.00
10.0 -7.2 -1.0 0.65
-35.0 -2.2 1.0 0.59
-25.0 17.8 -1.0 1.09
-5.0 4.8 1.0 0.70
20.0 12.8 1.0 0.92
40.0 -12.2 -1.0 1.19
10.0 2.8 -1.0 0.87
-25.0 12.8 1.0 0.71
-10.0 12.8 1.0 0.63
20.0 -2.2 -1.0 0.61
-5.0 0.8 1.0 0.91
35.0 -2.2 -1.0 0.64
-30.0 7.8 -1.0 1.17
30.0 17.8 1.0 0.58
20.0 7.8 -1.0 0.68
-25.0 4.8 1.0 2.22
-15.0 4.8 -1.0 0.61
-40.0 -7.2 -1.0 0.48
40.0 17.8 1.0 0.61
-45.0 2.8 1.0 0.55
-45.0 7.8 1.0 0.54
-5.0 7.8 1.0 0.69
-10.0 17.8 1.0 0.60
-5.0 2.8 1.0 0.60
-10.0 -2.2 1.0 0.67
5.0 0.8 1.0 0.71
-35.0 -12.2 -1.0 1.14
30.0 -2.2 -1.0 0.52
-5.0 -12.2 -1.0 0.51
25.0 -12.2 -1.0 0.66
-30.0 2.8 -1.0 0.56
-45.0 -12.2 -1.0 1.07
-35.0 12.8 1.0 1.10
-40.0 12.8 1.0 0.56
-20.0 -2.2 1.0 0.65
15.0 -12.2 -1.0 0.44
-5.0 17.8 1.0 0.45
35.0 7.8 1.0 0.74
-40.0 2.8 1.0 0.49
15.0 7.8 1.0 0.45
35.0 4.8 1.0 0.42
-20.0 2.8 1.0 0.49
-15.0 0.8 1.0 0.44
10.0 4.8 1.0 0.51
-40.0 -2.2 1.0 0.50
-30.0 0.8 1.0 0.53
-15.0 2.8 1.0 0.53
5.0 2.8 1.0 0.66
5.0 -2.2 -1.0 0.67
-15.0 12.8 1.0 0.63
20.0 17.8 1.0 0.66
25.0 4.8 -1.0 1.44
-10.0 -12.2 -1.0 0.55
0.0 -12.2 -1.0 0.50
40.0 12.8 -1.0 0.65
-30.0 -2.2 1.0 1.55
10.0 12.8 1.0 0.57
-25.0 -7.2 -1.0 0.64
-40.0 -12.2 -1.0 0.49
-30.0 -12.2 -1.0 0.58
15.0 -7.2 -1.0 0.60
0.0 17.8 -1.0 0.96
15.0 4.8 -1.0 0.98
-35.0 17.8 1.0 0.76
-5.0 12.8 1.0 0.53
-30.0 -7.2 1.0 0.68
35.0 -12.2 1.0 0.63
5.0 17.8 1.0 0.69
-25.0 2.8 1.0 0.53
-20.0 17.8 1.0 0.74
-20.0 -12.2 -1.0 0.65
-5.0 -7.2 -1.0 0.58
-15.0 7.8 1.0 0.52
5.0 4.8 -1.0 0.51
-15.0 -12.2 1.0 0.59
35.0 12.8 1.0 0.71
-35.0 7.8 1.0 0.78
-25.0 -12.2 1.0 2.69
-30.0 4.8 1.0 0.51
10.0 7.8 -1.0 0.53
0.0 0.8 -1.0 0.50
-35.0 4.8 1.0 0.45
40.0 2.8 1.0 0.90
-10.0 4.8 1.0 0.80
5.0 7.8 -1.0 0.97
30.0 7.8 1.0 0.74
35.0 -7.2 -1.0 0.46
15.0 12.8 1.0 0.77
25.0 0.8 -1.0 0.36
40.0 -2.2 -1.0 0.53
15.0 0.8 -1.0 0.53
-40.0 0.8 -1.0 0.59
40.0 -7.2 -1.0 0.65
-40.0 17.8 1.0 0.66
35.0 0.8 -1.0 0.53
0.0 2.8 1.0 1.19
20.0 -7.2 -1.0 0.55
-25.0 0.8 1.0 0.80
-10.0 0.8 1.0 0.60
25.0 2.8 -1.0 1.11
-20.0 -7.2 -1.0 0.75
-45.0 12.8 1.0 1.05
25.0 17.8 -1.0 1.56
30.0 0.8 -1.0 0.53
-45.0 -7.2 -1.0 0.56
-5.0 -2.2 1.0 0.95
-35.0 2.8 1.0 0.75
40.0 7.8 1.0 0.56
-35.0 0.8 1.0 1.23
30.0 -7.2 1.0 1.32
-20.0 7.8 1.0 0.66
-40.0 4.8 1.0 0.60
35.0 17.8 1.0 0.72
15.0 -2.2 -1.0 0.98
10.0 -12.2 -1.0 3.79
-45.0 4.8 1.0 0.48
40.0 4.8 1.0 0.56
-20.0 4.8 1.0 0.47
30.0 2.8 1.0 0.55
-15.0 -7.2 1.0 0.65
10.0 -2.2 -1.0 0.64
-35.0 -7.2 -1.0 0.45
25.0 12.8 -1.0 0.72
25.0 -2.2 -1.0 0.49
-45.0 0.8 -1.0 0.70
0.0 -7.2 -1.0 0.46
30.0 -12.2 -1.0 0.57
-45.0 -2.2 -1.0 0.44
-25.0 -2.2 -1.0 0.45
35.0 2.8 -1.0 0.47
25.0 7.8 1.0 0.64
-20.0 0.8 1.0 0.49
15.0 17.8 1.0 0.46
-40.0 7.8 1.0 0.46
-10.0 -7.2 -1.0 0.82
-30.0 17.8 1.0 0.42
20.0 -12.2 -1.0 0.53
25.0 -7.2 -1.0 0.92
20.0 4.8 -1.0 1.01
5.0 -7.2 -1.0 0.52
20.0 2.8 -1.0 0.53
10.0 17.8 1.0 2.67
0.0 -2.2 -1.0 0.81
-25.0 7.8 1.0 0.50
30.0 4.8 -1.0 0.43
5.0 12.8 1.0 0.51
0.0 12.8 1.0 0.59
20.0 0.8 -1.0 0.76
-15.0 -2.2 1.0 1.18
30.0 12.8 -1.0 0.43
-20.0 12.8 -1.0 1.04
-10.0 2.8 1.0 0.94
-10.0 7.8 1.0 2.89
-45.0 17.8 1.0 0.67
40.0 0.8 1.0 0.88
-20.0 -12.2 -1.0 0.43
40.0 -12.2 -1.0 0.39
-45.0 0.8 1.0 0.64
-10.0 -2.2 1.0 0.59
-15.0 2.8 1.0 0.39
15.0 4.8 -1.0 0.53
15.0 12.8 1.0 0.68
40.0 17.8 1.0 0.51
-15.0 -2.2 -1.0 0.48
20.0 7.8 -1.0 0.57
10.0 12.8 1.0 0.42
-25.0 0.8 -1.0 0.46
10.0 0.8 -1.0 0.56
35.0 2.8 -1.0 0.40
20.0 -2.2 -1.0 0.39
-25.0 17.8 1.0 0.47
-5.0 -12.2 -1.0 0.48
-20.0 12.8 1.0 0.45
30.0 0.8 -1.0 0.33
15.0 17.8 1.0 0.51
-40.0 0.8 -1.0 0.37
0.0 -12.2 -1.0 0.50
10.0 2.8 -1.0 0.36
-40.0 -2.2 -1.0 0.41
-15.0 17.8 1.0 0.51
-40.0 -12.2 -1.0 0.39
-5.0 -2.2 -1.0 0.48
30.0 -2.2 -1.0 0.56
35.0 -7.2 -1.0 0.39
-20.0 17.8 1.0 0.50
20.0 4.8 -1.0 0.68
25.0 17.8 1.0 0.68
30.0 -7.2 -1.0 0.41
25.0 0.8 -1.0 0.50
-15.0 4.8 1.0 0.56
0.0 4.8 -1.0 0.38
0.0 0.8 -1.0 0.55
0.0 -2.2 -1.0 0.53
-10.0 4.8 1.0 0.48
40.0 -7.2 -1.0 0.43
-10.0 -12.2 -1.0 0.48
15.0 -2.2 -1.0 0.45
-30.0 7.8 1.0 0.50
-35.0 -7.2 -1.0 0.38
-20.0 -7.2 -1.0 0.53
25.0 2.8 -1.0 0.44
30.0 12.8 -1.0 0.39
-35.0 0.8 -1.0 0.44
0.0 2.8 -1.0 0.45
10.0 4.8 -1.0 0.48
-25.0 12.8 1.0 0.56
-30.0 12.8 1.0 0.55
-45.0 4.8 1.0 0.62
-30.0 2.8 -1.0 0.58
35.0 -12.2 -1.0 0.47
5.0 -12.2 -1.0 0.61
20.0 -12.2 -1.0 0.50
20.0 0.8 -1.0 0.65
30.0 -12.2 -1.0 0.50
-45.0 -12.2 -1.0 0.45
-45.0 -2.2 -1.0 1.03
15.0 -12.2 -1.0 0.55
-15.0 12.8 1.0 0.56
-45.0 12.8 1.0 0.46
-35.0 17.8 1.0 0.46
-40.0 2.8 -1.0 0.57
40.0 12.8 1.0 0.41
15.0 2.8 -1.0 0.39
-40.0 17.8 1.0 0.62
-35.0 7.8 -1.0 0.39
0.0 17.8 1.0 0.49
25.0 -2.2 -1.0 0.55
-5.0 12.8 1.0 0.52
-5.0 4.8 -1.0 0.51
10.0 7.8 -1.0 0.61
5.0 12.8 1.0 0.47
-45.0 7.8 -1.0 0.89
-5.0 17.8 1.0 0.45
-20.0 -2.2 -1.0 0.95
30.0 2.8 -1.0 0.94
35.0 12.8 -1.0 0.87
-35.0 2.8 -1.0 1.24
25.0 7.8 -1.0 1.66
-5.0 7.8 1.0 0.60
-35.0 4.8 1.0 0.48
5.0 4.8 1.0 0.63
-15.0 -7.2 1.0 0.55
-25.0 -2.2 1.0 0.53
-30.0 17.8 1.0 0.58
-10.0 2.8 1.0 0.82
35.0 17.8 1.0 0.43
-25.0 7.8 1.0 0.45
-40.0 -7.2 1.0 0.58
-25.0 -12.2 1.0 0.39
25.0 12.8 1.0 0.44
-45.0 -7.2 -1.0 0.48
25.0 -7.2 -1.0 0.40
15.0 0.8 -1.0 0.39
40.0 4.8 -1.0 0.40
40.0 -2.2 -1.0 0.38
-10.0 7.8 1.0 0.50
-15.0 7.8 1.0 0.37
10.0 -2.2 -1.0 0.92
40.0 2.8 -1.0 0.40
30.0 17.8 1.0 0.57
-30.0 4.8 -1.0 0.33
-10.0 17.8 1.0 0.33
0.0 7.8 -1.0 0.26
10.0 -7.2 -1.0 0.62
-40.0 12.8 1.0 0.55
20.0 -7.2 -1.0 0.44
-15.0 0.8 1.0 0.50
-5.0 2.8 1.0 0.51
10.0 -12.2 -1.0 0.54
-30.0 -12.2 -1.0 0.62
-25.0 4.8 1.0 0.62
5.0 0.8 -1.0 1.12
40.0 7.8 -1.0 0.58
20.0 2.8 -1.0 0.48
-30.0 -2.2 -1.0 0.50
0.0 12.8 1.0 0.49
-25.0 -7.2 -1.0 0.48
40.0 0.8 -1.0 0.66
-20.0 0.8 1.0 0.47
-10.0 12.8 1.0 0.62
-10.0 -7.2 -1.0 0.69
0.0 -7.2 -1.0 2.50
-45.0 17.8 1.0 0.37
35.0 4.8 -1.0 1.22
-45.0 2.8 -1.0 0.89
5.0 -7.2 -1.0 0.50
5.0 -2.2 -1.0 0.43
30.0 4.8 -1.0 0.44
-5.0 0.8 -1.0 0.44
10.0 17.8 1.0 0.55
-5.0 -7.2 -1.0 0.60
-40.0 4.8 -1.0 0.55
35.0 -2.2 -1.0 0.51
5.0 17.8 1.0 0.57
-35.0 -2.2 -1.0 0.57
25.0 -12.2 -1.0 0.45
35.0 0.8 -1.0 0.42
-30.0 0.8 -1.0 0.39
15.0 -7.2 -1.0 0.37
20.0 17.8 -1.0 0.35
-25.0 2.8 1.0 0.44
25.0 4.8 1.0 0.36
-15.0 -12.2 -1.0 0.36
-20.0 4.8 1.0 0.65
5.0 7.8 1.0 0.61
-30.0 -7.2 -1.0 0.73
-40.0 7.8 1.0 0.44
-20.0 7.8 1.0 0.44
-10.0 0.8 1.0 0.49
-20.0 2.8 1.0 0.48
30.0 7.8 1.0 0.48
-35.0 -12.2 1.0 0.87
-35.0 12.8 1.0 0.67
5.0 2.8 1.0 0.59
15.0 7.8 -1.0 0.70
35.0 7.8 -1.0 0.43
20.0 12.8 -1.0 0.50
-25.0 2.8 -1.0 0.50
15.0 2.8 -1.0 0.42
-35.0 17.8 1.0 1.02
-30.0 0.8 -1.0 0.67
35.0 0.8 -1.0 0.54
5.0 -2.2 -1.0 0.80
25.0 -2.2 -1.0 0.61
5.0 7.8 1.0 1.09
35.0 12.8 -1.0 0.62
10.0 -12.2 -1.0 0.53
40.0 12.8 -1.0 1.01
15.0 12.8 1.0 0.63
-25.0 -12.2 -1.0 0.50
35.0 17.8 -1.0 0.58
-30.0 12.8 -1.0 0.74
25.0 12.8 -1.0 0.60
-20.0 -12.2 -1.0 0.73
5.0 17.8 1.0 0.63
10.0 12.8 -1.0 1.06
35.0 7.8 -1.0 0.92
-5.0 -12.2 -1.0 0.59
40.0 -7.2 -1.0 3.16
25.0 2.8 -1.0 0.66
-20.0 0.8 1.0 0.62
25.0 17.8 1.0 0.51
-35.0 -12.2 -1.0 0.54
-25.0 17.8 1.0 0.45
-15.0 12.8 1.0 0.65
10.0 -7.2 -1.0 0.52
25.0 0.8 -1.0 0.58
-40.0 0.8 -1.0 0.55
40.0 -2.2 -1.0 0.43
35.0 -2.2 -1.0 0.46
10.0 2.8 -1.0 0.46
40.0 17.8 1.0 0.56
-15.0 -12.2 -1.0 0.54
-15.0 17.8 1.0 0.37
-40.0 -2.2 -1.0 0.38
-30.0 -12.2 -1.0 0.50
-45.0 0.8 1.0 0.50
-15.0 4.8 1.0 0.73
-15.0 7.8 1.0 0.45
-25.0 12.8 1.0 0.42
35.0 2.8 -1.0 0.88
-40.0 -12.2 -1.0 0.55
-35.0 7.8 1.0 0.48
-15.0 -7.2 1.0 0.61
-10.0 -2.2 1.0 0.76
-30.0 -7.2 -1.0 0.42
-35.0 -2.2 -1.0 0.61
30.0 12.8 1.0 0.55
30.0 -7.2 -1.0 0.76
0.0 17.8 1.0 0.41
30.0 -2.2 -1.0 0.50
25.0 -12.2 -1.0 0.53
-35.0 4.8 1.0 0.36
20.0 -12.2 -1.0 0.43
-45.0 12.8 1.0 0.47
40.0 2.8 -1.0 0.42
-10.0 -12.2 -1.0 0.53
25.0 7.8 -1.0 0.65
30.0 0.8 -1.0 0.58
-10.0 2.8 1.0 0.81
20.0 0.8 -1.0 0.42
-5.0 4.8 1.0 0.58
-25.0 0.8 -1.0 0.41
-45.0 -7.2 -1.0 1.40
-5.0 12.8 1.0 0.35
40.0 0.8 1.0 0.63
15.0 4.8 -1.0 0.44
-15.0 2.8 1.0 0.43
-35.0 2.8 -1.0 0.43
-20.0 17.8 1.0 0.79
-20.0 7.8 1.0 0.46
20.0 2.8 -1.0 0.65
5.0 -12.2 -1.0 0.66
0.0 -2.2 -1.0 0.90
0.0 0.8 -1.0 0.55
-5.0 -7.2 -1.0 0.66
40.0 7.8 1.0 0.51
15.0 -2.2 -1.0 0.49
10.0 0.8 -1.0 0.49
20.0 4.8 -1.0 0.54
15.0 17.8 1.0 0.45
-30.0 4.8 -1.0 0.43
-25.0 4.8 1.0 0.64
0.0 -7.2 -1.0 0.71
-30.0 2.8 1.0 1.11
-40.0 7.8 1.0 0.64
-45.0 4.8 1.0 0.71
-15.0 0.8 -1.0 0.49
-45.0 2.8 1.0 0.58
-10.0 -7.2 1.0 1.05
25.0 -7.2 -1.0 0.50
20.0 -7.2 -1.0 0.78
30.0 4.8 1.0 0.86
20.0 -2.2 -1.0 0.64
15.0 -12.2 -1.0 0.46
0.0 7.8 1.0 0.57
0.0 12.8 1.0 0.53
0.0 4.8 1.0 0.72
-30.0 17.8 1.0 0.90
5.0 4.8 -1.0 0.73
-20.0 2.8 1.0 0.79
0.0 -12.2 -1.0 0.67
25.0 4.8 -1.0 0.93
-45.0 7.8 -1.0 0.88
10.0 17.8 1.0 0.71
-40.0 17.8 1.0 0.77
-10.0 0.8 -1.0 1.41
-40.0 2.8 -1.0 1.41
-5.0 2.8 1.0 0.54
-30.0 7.8 1.0 0.60
15.0 -7.2 -1.0 0.62
-35.0 12.8 1.0 0.84
30.0 2.8 -1.0 0.97
30.0 17.8 -1.0 0.70
-10.0 4.8 -1.0 0.55
15.0 7.8 -1.0 0.47
35.0 4.8 -1.0 0.46
-5.0 0.8 -1.0 0.47
40.0 -12.2 -1.0 0.67
-15.0 -2.2 -1.0 0.43
-40.0 -7.2 -1.0 0.62
-5.0 -2.2 -1.0 0.83
5.0 12.8 1.0 0.45
5.0 -7.2 -1.0 0.58
15.0 0.8 -1.0 0.53
20.0 17.8 1.0 0.76
30.0 -12.2 -1.0 0.40
10.0 4.8 1.0 2.82
10.0 -2.2 -1.0 0.52
10.0 7.8 -1.0 0.93
20.0 12.8 -1.0 0.50
-30.0 -2.2 -1.0 0.45
5.0 2.8 -1.0 0.45
-10.0 12.8 1.0 0.71
-45.0 17.8 1.0 0.52
-25.0 -7.2 -1.0 1.01
20.0 7.8 -1.0 1.38
5.0 0.8 -1.0 0.97
-25.0 7.8 1.0 0.52
40.0 4.8 -1.0 0.75
-5.0 17.8 1.0 2.03
-35.0 0.8 1.0 0.68
-40.0 4.8 1.0 0.69
-45.0 -2.2 1.0 0.80
-10.0 17.8 1.0 0.59
-25.0 -2.2 1.0 0.56
0.0 2.8 1.0 0.72
-40.0 12.8 1.0 0.56
-20.0 -2.2 1.0 0.55
-20.0 -7.2 1.0 0.57
-45.0 -12.2 1.0 0.56
-20.0 4.8 1.0 0.51
35.0 -12.2 1.0 0.62
-35.0 -7.2 1.0 0.57
-20.0 12.8 1.0 0.54
35.0 -7.2 1.0 0.62
-10.0 7.8 1.0 0.58
-5.0 7.8 1.0 0.63
30.0 7.8 1.0 0.71
40.0 17.8 1.0 0.37
-10.0 -12.2 -1.0 0.48
20.0 0.8 -1.0 0.38
-20.0 17.8 1.0 0.43
15.0 4.8 -1.0 0.31
10.0 -2.2 -1.0 0.35
5.0 -12.2 -1.0 0.35
-15.0 2.8 1.0 0.56
40.0 7.8 -1.0 0.31
-15.0 -7.2 -1.0 0.43
15.0 7.8 -1.0 0.51
0.0 4.8 1.0 0.39
0.0 7.8 1.0 0.37
-35.0 -7.2 -1.0 0.50
30.0 -12.2 -1.0 0.40
5.0 7.8 1.0 0.50
-35.0 -12.2 -1.0 0.35
10.0 0.8 -1.0 0.40
-10.0 7.8 1.0 0.39
-15.0 7.8 1.0 0.54
-15.0 0.8 1.0 0.67
-20.0 2.8 1.0 0.40
-25.0 -12.2 -1.0 0.58
30.0 -2.2 -1.0 0.44
20.0 -2.2 -1.0 0.44
-45.0 -12.2 -1.0 0.44
35.0 -7.2 -1.0 0.41
15.0 2.8 -1.0 0.42
15.0 17.8 1.0 0.53
25.0 12.8 1.0 0.38
25.0 7.8 -1.0 0.40
-10.0 2.8 1.0 0.56
40.0 -2.2 -1.0 0.53
25.0 4.8 -1.0 0.58
0.0 -12.2 -1.0 0.59
-20.0 0.8 1.0 0.44
-40.0 12.8 1.0 0.43
5.0 -2.2 -1.0 0.71
35.0 12.8 -1.0 0.66
30.0 7.8 -1.0 0.50
10.0 -12.2 -1.0 0.46
35.0 -12.2 -1.0 0.47
-20.0 7.8 1.0 0.78
-35.0 2.8 -1.0 0.59
-30.0 -12.2 -1.0 1.04
-25.0 0.8 1.0 0.39
30.0 4.8 -1.0 0.55
-20.0 4.8 1.0 0.55
5.0 17.8 1.0 0.44
-5.0 17.8 1.0 0.43
5.0 2.8 -1.0 0.63
15.0 0.8 -1.0 0.50
20.0 -12.2 -1.0 0.47
35.0 7.8 -1.0 0.63
-45.0 -7.2 -1.0 0.44
35.0 17.8 1.0 0.63
-10.0 -2.2 -1.0 0.49
-25.0 7.8 1.0 0.42
-35.0 17.8 1.0 0.53
10.0 4.8 -1.0 0.51
-10.0 4.8 1.0 0.58
40.0 -12.2 -1.0 0.64
-45.0 17.8 1.0 0.47
-5.0 -12.2 -1.0 0.39
-15.0 -2.2 1.0 0.57
35.0 4.8 -1.0 0.39
25.0 -2.2 -1.0 0.54
-30.0 0.8 -1.0 0.44
-40.0 7.8 -1.0 0.47
-25.0 -7.2 -1.0 0.45
20.0 4.8 -1.0 0.37
-15.0 -12.2 -1.0 0.41
20.0 7.8 -1.0 0.74
-45.0 7.8 -1.0 0.47
-5.0 -7.2 -1.0 0.43
0.0 0.8 -1.0 0.41
-15.0 4.8 1.0 0.68
40.0 2.8 1.0 0.65
-45.0 4.8 1.0 0.52
25.0 17.8 1.0 0.49
15.0 12.8 1.0 0.57
-35.0 4.8 -1.0 0.56
-40.0 2.8 -1.0 0.53
35.0 2.8 1.0 0.60
40.0 -7.2 -1.0 0.61
-10.0 0.8 1.0 0.60
35.0 -2.2 -1.0 0.48
-45.0 2.8 -1.0 0.63
-45.0 12.8 1.0 0.46
5.0 0.8 -1.0 0.63
-5.0 7.8 1.0 0.46
20.0 -7.2 -1.0 0.49
20.0 12.8 1.0 0.44
-25.0 -2.2 -1.0 0.35
-20.0 12.8 1.0 0.46
0.0 2.8 1.0 0.53
10.0 -7.2 -1.0 0.74
20.0 17.8 1.0 0.85
-5.0 4.8 1.0 0.60
-30.0 12.8 1.0 0.44
40.0 12.8 1.0 0.51
30.0 0.8 -1.0 1.21
5.0 12.8 1.0 0.65
10.0 12.8 1.0 0.69
30.0 17.8 1.0 0.65
-5.0 -2.2 1.0 1.05
-20.0 -7.2 1.0 1.26
-25.0 12.8 1.0 0.83
-40.0 -7.2 -1.0 1.39
-35.0 0.8 -1.0 0.87
30.0 12.8 -1.0 0.88
30.0 -7.2 -1.0 0.62
25.0 0.8 -1.0 0.61
-25.0 4.8 -1.0 0.61
40.0 0.8 -1.0 0.47
0.0 -7.2 -1.0 0.55
20.0 2.8 -1.0 0.45
-10.0 12.8 -1.0 0.85
25.0 -7.2 -1.0 0.65
-20.0 -2.2 1.0 0.61
-30.0 17.8 1.0 0.52
-35.0 12.8 1.0 0.61
15.0 -12.2 -1.0 0.62
0.0 -2.2 -1.0 1.11
10.0 2.8 -1.0 0.60
-40.0 17.8 1.0 0.73
-15.0 17.8 1.0 0.51
-40.0 -12.2 -1.0 0.58
-5.0 12.8 1.0 0.51
25.0 -12.2 -1.0 0.55
